,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
66,-0.71648073,-0.65135086,0.8470535,-0.680537,0.013702997,-0.411911,0.7762629,0.49131846,-1.7283065,-0.65253145,0.51295567,0.5307067,-0.46422383,-0.609635,-0.90268075,1.7938484,0.14715317,-0.3479169,-0.8206854,-1.1835315,1.0175972,-0.5443259,1.0346543,0.5006104,0.21664205,-1.4201359,0.44628114,0.18044227,-0.13072565,0.49255568,-0.18578452,-1.4885728
67,-0.12448284,-0.5781756,-0.54560596,-1.1793478,0.13713245,-1.8377846,-0.7196015,0.062493328,-1.2723068,-1.2520608,0.67851335,-0.84529716,0.8583905,1.0282222,-0.56067276,0.6327241,-0.05294881,-0.56511396,0.44305432,-0.30771837,0.5148693,0.6439902,-0.08900899,-0.26808527,0.9702723,-1.0771064,0.10238351,0.7945336,-0.4043863,1.8188488,-0.7719733,-0.40072718
68,-0.9181731,0.68257135,-1.252644,-0.5265504,0.5099969,1.1532909,-0.5998889,0.34042713,0.12484833,-0.8729522,0.92077166,0.23172452,-0.8595105,-0.61639655,0.3064654,-0.13709724,0.43772322,0.2699237,0.9393787,0.2538971,-0.30729297,0.38662866,0.77489877,-0.0350893,-0.22906671,-0.29814902,-0.11296081,-0.49929544,0.7257322,1.034136,-0.61502355,-0.8282564
69,-0.02517774,-0.6008758,-1.6390197,0.39068714,-1.5951722,0.21892098,-0.9937804,-0.64337784,-0.30439514,-0.5434046,1.0797153,-0.39728406,-1.274883,-0.4620395,-1.0046169,-0.4006554,-0.24484333,-0.082555704,1.1720079,0.5510971,0.4610296,-0.62928486,1.0209358,-1.105263,0.008869535,-0.622888,-0.7942254,0.065591544,0.052962765,0.11323402,-0.095919184,-0.5621138
70,0.047463164,0.49747884,-0.16363876,0.5516934,-1.421098,-0.21013051,0.12115111,0.17379354,-0.29220635,-0.23907322,-0.3421819,-1.4772179,-0.829998,0.81267667,-0.039101843,0.32573986,-0.10121071,0.33925584,-0.18945386,-0.81122077,2.161484,0.08602744,1.0192038,0.21675545,0.29193333,-0.510726,0.7529896,-0.71124935,-0.9337786,0.29613286,-0.16139147,0.7643458
71,-0.81708795,-1.2206118,-1.1883942,-0.72441703,-0.709348,-0.9740107,0.7074123,0.7291089,-0.39878455,-1.9925574,-0.09089971,-0.1397247,0.56689763,1.2386729,-0.35870084,-0.78480685,0.08951574,-0.4711632,1.7793545,-0.03703805,-0.34020025,-1.440847,-0.30729634,1.071984,1.5506973,0.59203523,-0.32560247,-1.5647215,-0.03964498,-0.1899207,1.0097221,-0.40522853
72,0.7664925,0.1628429,-0.20991345,0.06022704,-0.88579965,-0.7040019,0.3598406,0.680816,0.623453,-1.3838688,-0.52321607,-0.480557,-0.30132037,-0.58370006,0.5063252,-2.1152904,2.6689904,0.004038166,0.75138783,0.34774712,0.39333934,1.0827445,0.15282641,-0.45049855,-0.26601088,0.10807243,0.22210681,0.68152213,-1.3660144,-0.70367235,0.23211598,-0.4944137
73,-2.785309,0.7457431,0.36436072,0.49081793,-0.6624649,0.3087251,0.13643984,-0.021946512,-2.7730744,0.9244038,0.38463137,1.7636653,-0.01830125,-1.2082103,-0.6339577,1.7733307,1.2076374,-0.77450365,-0.068961844,0.5704358,-0.31768227,0.63166124,-0.88805056,-1.9668989,-0.84132856,2.3457308,0.7165101,-0.9291079,-0.26754212,-0.9316205,-1.1010822,-0.63967156
74,-0.582332,-0.5464821,0.1197096,-1.1383528,-2.1883793,0.005785265,0.8082457,-2.0644994,-0.046808317,0.5000609,0.8537448,-0.7044561,0.5413507,-0.186189,1.0387852,-0.81879866,1.1230395,-2.073252,0.16465372,1.653699,-1.0055565,-0.58916014,0.4506319,0.11059093,0.17776121,1.7867063,-1.4659994,-1.9089496,-0.64865094,0.1825598,-2.966134,1.5901225
75,1.6940194,-1.6417192,-0.085742585,0.17387515,-0.9336512,-1.4281294,2.5072405,-2.0413513,-0.42181566,0.6450472,-0.6517375,-2.0472026,0.48688874,0.26599574,-1.420414,-1.264189,-2.338153,-0.6156389,-0.6058302,-0.16206984,-1.0198067,-0.3453967,-0.09730945,-0.20543826,-0.6424573,1.3540154,-1.0215249,1.0342797,-0.4983268,-1.6221944,-2.9039423,1.1293898
76,-0.6914371,1.13291,1.0792394,0.48010433,0.14519338,-0.5660738,-0.5208206,0.4232751,-0.7091887,0.6430233,-0.47056082,-1.4558197,0.36511096,1.373653,-1.0994217,-0.6006226,0.41916445,0.13594723,-1.59975,0.4036241,1.4411176,-0.36583742,-0.42560717,0.6313604,0.036400653,1.4593635,-0.3671316,-0.21879111,1.1262028,0.7500245,-0.27373785,0.6842274
77,0.5671858,-0.08961187,-2.1608305,-0.06100954,-0.8816692,-0.865456,-0.2121343,0.41349193,-1.2167197,0.380354,-0.04212755,-0.7017977,-1.4747183,0.58759105,-0.50058186,1.1607084,1.9507151,0.044403065,-1.696145,1.0418986,-0.2147623,-0.2173953,-0.41384146,-0.90377635,-0.87162614,0.3272647,-1.5965289,-1.0532013,-1.4813672,0.37986153,0.38273627,0.28305316
78,-0.23409092,0.13544846,-1.7065384,0.4795485,-0.8294943,-0.29436344,0.6645033,-0.3075472,-0.5487984,1.5619348,-0.14143758,-0.407471,0.5919787,-0.6869675,-1.8695983,-0.57820183,1.5215968,0.76123613,2.318191,-0.110683374,-1.1835612,-0.9810972,-0.26185423,0.718781,-0.23382284,0.7112665,1.0593575,-0.7883594,1.8230925,-0.212008,0.4354446,-0.5252259
79,0.0739228,0.35381648,0.092065915,0.21339992,0.48465723,0.2678061,1.4090639,-2.2078862,0.35506067,-0.20020095,-0.59760696,0.11905839,-0.7746211,-0.18508539,0.3437857,1.9504865,-1.3209176,0.16827245,-1.3008053,-0.36457312,0.8790307,1.0184098,1.025093,0.2401373,-0.868724,2.1207483,0.5360135,-0.00794989,0.09552961,-0.66855824,-1.0118364,-0.20380831
80,-0.7964665,-0.6092252,-0.18796593,-0.9417018,0.027965311,0.032671876,-1.0236828,0.23819073,-0.9156438,-0.029600523,0.4855797,0.45767707,-1.2492263,-0.27743864,-0.23065972,-0.00807502,-0.046500646,0.019833444,0.35361463,0.45974505,-0.5697441,-1.560655,2.022326,0.5152314,0.43780327,-1.1418418,-0.12620093,-1.1321099,0.099401444,0.97679406,-0.046762813,-0.41786262
81,-0.8239934,-0.78636783,-0.87818384,-1.3555472,-0.6548789,0.22829406,0.5360863,0.574328,-1.4884046,1.2045137,0.030029565,0.2549422,-0.09284548,0.83628273,0.49302202,0.31381425,-0.4311388,0.1853415,-0.43242192,0.5021762,2.1876574,-0.75194454,-1.1322299,-0.8298613,1.4438363,-2.5467296,-0.8038997,-1.9586409,-0.06397027,1.2130975,-1.5068632,-0.4613437
82,-0.15407723,1.8828759,-1.4739956,-0.6975351,-0.3507166,0.009356878,-0.07772251,0.31195226,-2.1114113,0.7380922,0.11629953,-1.0068119,1.0818462,0.8190878,-0.5323541,0.45988914,-1.3716687,-1.3021002,0.8720425,0.06771886,2.1860301,-1.714432,0.028144604,-0.27764553,-1.0798419,-0.42149368,-0.31815115,-0.570641,-0.87861896,-0.10640609,-1.1576656,-0.21213983
83,0.4908065,-0.549229,-0.98925513,-1.1541963,1.3807724,0.24880925,1.0246216,0.5634386,1.1515183,-0.58127743,1.0315711,0.8220074,-0.24288855,1.3138008,-0.5998039,0.45428312,-0.67237926,0.13702415,0.15586704,-0.045667313,1.3419813,-0.8576204,-1.2480326,0.5089987,1.7899538,0.68475145,-0.028496526,0.8043981,-1.0150275,0.069106154,-0.84437186,-0.5349366
84,0.9949531,0.390794,0.056369785,-0.8417794,-1.3114691,-1.6084698,0.59338486,1.3058021,0.85878426,-0.46453658,1.8390085,-0.6663256,0.8202617,0.117996156,0.83509535,0.5582017,-0.063895166,-0.113598704,0.914755,-0.5714662,1.5674608,0.19094257,1.4663292,0.17762086,-0.54688,-0.9916747,-1.3382837,0.060922913,-0.19178568,0.27557665,1.1084511,0.5145355
